"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00552826542230843,-1.80719119061283,0.179,0.6,1,"TNNC1"
0.00554553214773529,-4.2909019159026,0.011,0.15,1,"TCF24"
0.005646207651413,-0.185678782881106,0.947,0.9,1,"COX5B"
0.00570749481623634,1.11671540364052,0.358,0.15,1,"GNAQ"
0.00572551671575682,-2.60986393070181,0.042,0.35,1,"PRKCZ"
0.00580345834039013,1.72964504699316,0.579,0.3,1,"CYBA"
0.00593979564820756,-0.846826244483382,0.547,0.7,1,"ATP5PD"
0.00598679036216308,-1.57586172306575,0.253,0.7,1,"MRPL47"
0.0060116692229719,3.9028277661036,0.179,0,1,"NUBP1"
0.00606167548866864,3.04020134696699,0.137,0,1,"TAPT1"
0.00637450713584444,0.868126953139621,0.716,0.45,1,"CNN3"
0.00644706986787849,4.62444077738871,0.232,0,1,"POLR2J3"
0.00649039725905429,1.07743863289726,0.747,0.55,1,"SRI"
0.00650651130582262,2.93271366081882,0.126,0,1,"NFIX"
0.0065301903322697,3.40447084855827,0.147,0,1,"NSUN6"
0.00655223958833535,3.1736891096232,0.147,0,1,"LZIC"
0.00657000472774372,-0.699309415365891,0.758,0.95,1,"MPC1"
0.00668688926888505,-0.908116118165534,0.516,0.85,1,"CLCNKA"
0.00684317927013538,-6.44634811110332,0,0.1,1,"NMNAT3"
0.00692221973074868,1.95317314156247,0.305,0.1,1,"PDXDC1"
0.00703459825748311,1.41420472798102,0.568,0.3,1,"SPINT1"
0.00709070188733304,0.527882180537782,1,0.9,1,"RPS4X"
0.00713510720942067,2.9238882052824,0.105,0,1,"NAA15"
0.00718535294806799,1.63962083467084,0.4,0.15,1,"CPD"
0.00730028789063418,-2.53438293007937,0.011,0.15,1,"TSPAN5"
0.00741950249028088,-0.0567811628973955,0.979,0.9,1,"RPS28"
0.00749840095471931,-0.286529021680501,0.937,0.95,1,"COX6A1"
0.00761507723084571,0.798584766618715,0.663,0.55,1,"SNX3"
0.00763976521170395,3.26445580014419,0.126,0,1,"PLAGL1"
0.00765986259307167,2.28580292135732,0.232,0.05,1,"SLC25A24"
0.00768552623940976,3.52594946057715,0.147,0,1,"MOK"
0.00786508188920754,2.00709988682542,0.284,0.1,1,"ZMIZ1"
0.00792887089044719,3.66856943307137,0.179,0,1,"ZC2HC1A"
0.0080241013996978,0.810757893703479,0.589,0.35,1,"TMEM167A"
0.00802827598312279,3.83141561152382,0.189,0,1,"ACTN1"
0.00823334799087179,-0.600466604688425,0.832,1,1,"SLC25A3"
0.0083901907299896,3.51356045557466,0.147,0,1,"VPS13B"
0.00866959839812059,3.79190874915355,0.168,0,1,"RBM28"
0.0086762191591917,-5.5428795390247,0,0.15,1,"PPM1D"
