"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.833963794083448,0.301686793293162,0.172,0.16,1,"SFRP1"
0.834377325506198,0.0556841795066873,0.177,0.16,1,"USHBP1"
0.834564986994404,-0.0529104490031291,0.201,0.191,1,"SELENOK"
0.83472865614199,-0.31843861626799,0.335,0.372,1,"TLR4"
0.834770978761252,0.217304158294055,0.1,0.085,1,"TMEM107"
0.834929765871308,0.322515743007113,0.134,0.117,1,"TCERG1"
0.834975934871644,0.124944151923858,0.1,0.085,1,"UFD1"
0.835214303649192,-0.0013799936832263,0.167,0.16,1,"EPM2AIP1"
0.835507196642943,-0.203848611078939,0.115,0.149,1,"GAS2L1"
0.83574042802618,-0.149726533929814,0.177,0.223,1,"ANP32E"
0.836117881006679,0.181736641117919,0.359,0.351,1,"DOCK4"
0.836195226708615,-0.292142162681366,0.11,0.138,1,"PRCC"
0.836479476541561,-0.0740343998795867,0.163,0.149,1,"TFG"
0.83653650124474,0.216564949845384,0.153,0.138,1,"ACSL4"
0.836648921831906,-0.207188170189209,0.153,0.17,1,"LMF2"
0.836799508168555,-0.569490652527007,0.129,0.149,1,"TMEM170A"
0.837230537980735,-0.404508798501589,0.115,0.128,1,"DENR"
0.837589666014665,0.213407826948097,0.11,0.117,1,"ATG4B"
0.837674209735175,0.394571092654255,0.172,0.149,1,"CHRM3"
0.837922575168512,0.113199769082463,0.34,0.319,1,"TNS2"
0.838300550411728,-0.007200735892261,0.89,0.904,1,"RPL28"
0.838463941172674,-0.082682377708852,0.177,0.223,1,"DCTN2"
0.838895703631044,0.102370234443781,0.129,0.117,1,"YAF2"
0.839078018372771,-0.665457872199999,0.115,0.138,1,"GALNT18"
0.83957597992017,-0.515451621522554,0.144,0.17,1,"TTC17"
0.839675011855124,-0.323670613480195,0.115,0.149,1,"DNAJB4"
0.839700009374287,0.0810640311555931,0.172,0.16,1,"DNAJC7"
0.839858103815755,0.287882065105471,0.191,0.202,1,"CDIPT"
0.839906188291121,-0.288182227394191,0.1,0.128,1,"SCFD1"
0.840581720124529,0.177909244767887,0.268,0.255,1,"CRK"
0.840722221959967,-0.126704445968999,0.115,0.149,1,"ZNF33A"
0.84140614960619,0.306542773979218,0.139,0.128,1,"SMG7"
0.841529762627085,-0.285402341556288,0.206,0.245,1,"DDX60"
0.842289909609459,-0.136665025637142,0.44,0.511,1,"PLEC"
0.842335398243059,0.574634429817548,0.105,0.096,1,"ISYNA1"
0.842450154529075,-0.509861254785955,0.086,0.117,1,"JADE2"
0.843175025175242,-0.521442925438237,0.115,0.128,1,"ZNF362"
0.843534207675543,0.121548626736264,0.196,0.181,1,"SOX7"
0.843545333083825,-0.066672435959943,0.325,0.33,1,"MRPS21"
0.843742229017551,0.137298456924952,0.1,0.085,1,"FAM120AOS"
0.844255358968377,-0.0984617902676899,0.335,0.34,1,"FGD5"
0.844700962663771,-0.169705321106239,0.129,0.138,1,"RFTN1"
0.845062918744577,0.0811990526089597,0.708,0.745,1,"NPDC1"
0.845128122787205,-0.00547429037846103,0.378,0.394,1,"SIVA1"
0.845213301576165,-0.425927281594754,0.134,0.128,1,"TRIO"
0.845684359920326,-0.390143089582271,0.129,0.138,1,"VMA21"
0.845728711931,-0.19785276859075,0.1,0.138,1,"GALK1"
0.845877668933597,0.43375938562395,0.206,0.202,1,"MEF2D"
0.845902848580134,-0.761962114124681,0.096,0.128,1,"DNAJC5"
0.846044187938821,0.169278765614091,0.435,0.426,1,"NFAT5"
0.846135402927953,-0.287065990522082,0.139,0.17,1,"INPP5K"
0.846241913850938,-0.329777501611329,0.148,0.181,1,"JOSD1"
0.846540326489161,0.040304868214097,0.134,0.117,1,"CLPTM1L"
0.846633754990595,-0.0851461474200008,0.191,0.202,1,"RALGDS"
0.847368823855401,0.0583499518791459,0.12,0.128,1,"COX20"
0.848000774436534,0.14913455835175,0.153,0.149,1,"LAPTM4B"
0.848904501963735,0.305433425604208,0.139,0.128,1,"TAF1"
0.848959305465127,-0.374378299591822,0.081,0.106,1,"WDR75"
0.849042890509928,-0.629701292793236,0.105,0.128,1,"ZBTB1"
0.84915084806814,-0.536433800519267,0.124,0.138,1,"TTC21B"
0.849414053831931,-0.323442067168375,0.1,0.128,1,"ZRANB1"
0.849701732662283,0.00464588297697816,0.139,0.128,1,"HM13"
0.849952854468137,0.0517563384090128,0.139,0.128,1,"BTN3A3"
0.85011637504762,-0.316998119092427,0.096,0.117,1,"GULP1"
0.850349599368519,0.0548977612967962,0.144,0.138,1,"ETFA"
0.85059438451725,0.172149815025537,0.196,0.181,1,"ZBTB46"
0.850619411746986,0.390408035853902,0.1,0.096,1,"BEND7"
0.851132308121002,-0.258860027168934,0.1,0.117,1,"INO80E"
0.851172267885939,-0.194742683687238,0.115,0.138,1,"RNF144A"
0.851227936903249,-0.108010034292824,0.201,0.213,1,"CDK17"
0.851419828455016,-0.2422198687814,0.091,0.117,1,"EHBP1"
0.851507241120745,-0.292528309844359,0.144,0.17,1,"NPEPPS"
0.851653056775539,-0.408691656238322,0.105,0.128,1,"TMEM101"
0.852000178411247,-0.189412334198664,0.139,0.128,1,"UBQLN1"
0.852268484734974,0.333563256783501,0.134,0.128,1,"LBH"
0.852788114466837,-0.0381914850077947,0.593,0.617,1,"SHANK3"
0.852848432977127,-0.194248323515729,0.081,0.117,1,"ZNF664"
0.85293316243133,-0.280115567315924,0.105,0.128,1,"COA5"
0.853158179839889,-0.0594370385895777,0.105,0.096,1,"RLF"
0.853378899985531,-0.351190234365138,0.11,0.128,1,"POLR3GL"
0.85339033989936,-0.126025444286601,0.148,0.138,1,"YLPM1"
0.853487359456785,-0.133917236405202,0.263,0.309,1,"ARHGAP31"
0.85351686198659,0.170113947023748,0.124,0.117,1,"RLIM"
0.853722133938662,-0.257760815963188,0.105,0.128,1,"UBN1"
0.853760115084226,-0.312477652311835,0.124,0.117,1,"RAD23B"
0.853760158703588,-0.029498961085286,0.22,0.213,1,"MRPS18C"
0.854178171689467,-0.181951574485127,0.273,0.309,1,"PDGFD"
0.854222417336816,0.082090456352796,0.081,0.106,1,"ENOSF1"
0.854697575524231,-0.691390606639531,0.11,0.138,1,"DENND4C"
0.854703444655292,0.299379459791579,0.1,0.085,1,"PDE4D"
0.855420492210428,-0.130775265048111,0.158,0.191,1,"SDC3"
0.85556737676997,-0.0181261937447721,0.12,0.138,1,"NMT2"
0.855596874618076,-0.422067199025311,0.1,0.117,1,"FAM168B"
0.855956442010967,0.136516112034805,0.239,0.234,1,"GNS"
0.856094976218603,-0.247892315361095,0.244,0.255,1,"YIPF3"
0.856167947150236,-0.251485704626327,0.115,0.117,1,"SUPT6H"
0.856183896687984,0.280889959786949,0.148,0.149,1,"SNX1"
0.856362632437455,-0.278035038825477,0.1,0.106,1,"MITD1"
0.856565037483623,0.202859482816557,0.268,0.266,1,"PSMB2"
0.856776239403376,-0.0210036083244869,0.148,0.181,1,"CDC40"
0.857479351296084,-0.142968615823411,0.191,0.191,1,"RCN1"
0.857485112802355,0.116197934596874,0.354,0.34,1,"PABPN1"
0.857627396951947,-0.0161100867431819,0.086,0.106,1,"GRIPAP1"
0.857726014593301,0.0642299874956522,0.297,0.309,1,"MKNK2"
0.857886552084444,-0.364695712426866,0.273,0.33,1,"ARPC4"
0.857933666692728,-0.161186613890695,0.522,0.574,1,"EID1"
0.858147122449318,-0.379353767612541,0.115,0.138,1,"UBE4A"
0.858164396967839,-0.058912319571181,0.177,0.213,1,"EEA1"
0.858360834929133,-0.506077017570671,0.105,0.106,1,"LZIC"
0.858374575705306,0.324691521093527,0.1,0.085,1,"GPR4"
0.858524931507396,-0.342294234594144,0.153,0.191,1,"FBXW11"
0.858546722226106,-0.404265127595226,0.167,0.202,1,"FRMD3"
0.858817665751235,0.523619504834167,0.153,0.138,1,"PTPN14"
0.858974277037298,-0.187862573220737,0.182,0.191,1,"SEC63"
0.859177712510636,-0.485733238472833,0.1,0.128,1,"SLC25A32"
0.859231231374739,0.302289649714629,0.215,0.213,1,"PIN4"
0.859441370989603,0.0256042085098763,0.105,0.096,1,"NPLOC4"
0.859548438588402,-0.122796529800758,0.105,0.128,1,"TMEM167B"
0.860036203769811,0.371194330957181,0.148,0.138,1,"PHF11"
0.860148724895236,0.192259251928618,0.163,0.16,1,"RC3H2"
0.860485908172716,-0.0270604803809463,0.206,0.223,1,"NCK1"
0.860490849872865,0.142131228328103,0.349,0.34,1,"FDPS"
0.860645399458197,-0.365772166412059,0.191,0.223,1,"SNX9"
0.860684474104121,-0.755092099556595,0.1,0.117,1,"LRBA"
0.860779380137943,-0.0897263095537908,0.311,0.372,1,"PSMB3"
0.860956888728415,-0.49614839135727,0.096,0.117,1,"MAGEH1"
0.861221187971715,0.0493984050453954,0.172,0.17,1,"DNAJA2"
0.861271205250288,-0.422031832825902,0.124,0.149,1,"CYBRD1"
0.86138726436365,-0.143373048091242,0.086,0.106,1,"KIF2A"
0.861411451068099,0.375060254884301,0.12,0.106,1,"RNPC3"
0.861525997122589,0.227383935136401,0.211,0.191,1,"VEZT"
0.861674530527944,0.186194998790812,0.206,0.191,1,"PPT1"
0.862311275040381,0.22035407728867,0.22,0.202,1,"ZFYVE16"
0.86247752995222,0.301074234338052,0.124,0.106,1,"MAP1S"
