"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00548083993708541,-1.06754505949724,0.403,0.683,1,"SRSF7"
0.00549781906482043,3.15116830148351,0.224,0.024,1,"TNRC6A"
0.00560259609322498,4.37138637046532,0.104,0,1,"SLC15A3"
0.00563574332432589,0.583408707488962,0.881,0.683,1,"BGN"
0.00565142377840198,-2.14442582977363,0.09,0.341,1,"SH3BP5"
0.00566112440967984,4.6856341586946,0.119,0,1,"ANKMY2"
0.00575023221518693,4.59086522992795,0.119,0,1,"TMEM68"
0.00577619570345221,3.67091465253703,0.239,0.024,1,"RNASEK"
0.00578037855204936,4.41572594752536,0.104,0,1,"CASP2"
0.00584108693856013,1.92857622297471,0.239,0.073,1,"TRIM56"
0.0058478675504305,4.12420409838096,0.104,0,1,"DNAJC24"
0.00594923380928304,4.42543691173669,0.119,0,1,"AP3S2"
0.00595806659767587,1.68090112784759,0.433,0.171,1,"EHD2"
0.00601074573975468,1.4015140898994,0.433,0.171,1,"OAZ2"
0.0061224507573254,5.38204557283359,0.119,0,1,"RALGPS2"
0.00612598917634441,2.39594771721495,0.299,0.073,1,"RTL8C"
0.00612737900528965,4.40926311301045,0.104,0,1,"ANOS1"
0.00618659785700513,1.7794136355764,0.239,0.049,1,"WAPL"
0.00622939633256133,-5.0712069465572,0.03,0.268,1,"SFRP2"
0.00632064735230616,2.46138166885424,0.209,0.024,1,"ALDH9A1"
0.00671951251131211,1.11653646192543,0.463,0.22,1,"GLS"
0.00672414451358635,1.30751112761405,0.478,0.22,1,"ARHGEF12"
0.00680151386793702,4.68259200255904,0.119,0,1,"ASPA"
0.00683189088041601,4.40168541746238,0.104,0,1,"ATP11A"
0.00699498445171735,-1.61751609923362,0.403,0.537,1,"ANXA1"
0.00712290334006077,1.66841248249148,0.313,0.098,1,"HIP1"
0.00714268048026877,-2.81976196433405,0.09,0.317,1,"YTHDF2"
0.00718224121860243,2.18426246041527,0.313,0.098,1,"DR1"
0.00722726625886392,4.62536979492523,0.119,0,1,"CNNM2"
0.00725234440060694,-3.49511580237966,0.09,0.341,1,"KLF4"
0.00737961120131579,4.89443898413334,0.119,0,1,"CD24"
0.00738969498529055,2.62896635835879,0.239,0.049,1,"CFAP97"
0.00739130451246135,-3.59760859140882,0.015,0.195,1,"ASPN"
0.00751079217489005,4.0985709213038,0.104,0,1,"QRSL1"
0.00754821091165526,2.08705295362839,0.224,0.049,1,"COMMD10"
0.00754930502237598,4.26272726408801,0.104,0,1,"ZNF347"
0.00759872269325449,-2.83074249311841,0.03,0.244,1,"TNXB"
0.00764684760915484,0.836038396329555,0.657,0.39,1,"CSDE1"
0.00764918528031237,4.33602288194878,0.104,0,1,"MAVS"
0.00768137249524827,1.12459334593123,0.701,0.415,1,"MYH9"
0.00769658965974539,1.5726804465869,0.194,0.024,1,"FMNL3"
0.00789624296753213,1.51518357094811,0.373,0.122,1,"SRSF4"
0.00799109217799072,5.17918217539723,0.119,0,1,"APCDD1"
0.00803112711318435,4.75840083002166,0.119,0,1,"FTO"
0.00811825975529776,4.90947306889782,0.119,0,1,"PLPPR2"
0.00831079616474604,5.2047318530295,0.119,0,1,"MTLN"
0.00838264548139898,-1.60761531295379,0.269,0.512,1,"FBN1"
0.00840956282000109,4.2989440632583,0.104,0,1,"TUBGCP4"
0.00874955272541731,0.73875519902507,0.642,0.366,1,"SERINC1"
0.0088296756470853,2.17925169880662,0.313,0.073,1,"AMOTL2"
0.00892846383926626,-3.77635114891982,0.015,0.171,1,"NBPF10"
0.00897180813895064,4.61982876627941,0.104,0,1,"ATXN7L3"
0.00901328414083363,4.55365810638219,0.104,0,1,"C4orf33"
0.00905895856419269,-1.27325623142761,0.373,0.585,1,"MYADM"
0.00908859233370505,2.43746437909957,0.239,0.049,1,"HDGFL3"
0.00909401127066086,2.00566949692385,0.328,0.098,1,"OGT"
0.00916666470848797,-0.71411739276676,0.761,0.854,1,"GSN"
0.00920592890808787,-6.27480470160928,0,0.122,1,"VIT"
0.00926402348038409,4.5612696416408,0.104,0,1,"TMEM19"
0.00936605671604309,5.30840153929558,0.119,0,1,"MICOS10"
0.00941863847598443,-2.02141651403691,0.149,0.439,1,"C1S"
0.00950859904199278,-3.92844753722893,0.015,0.171,1,"CRTAC1"
0.00951600449349977,5.21519099679089,0.119,0,1,"CIAO2B"
0.00953991747922827,4.55148883193408,0.104,0,1,"AJUBA"
0.00957218444734088,-2.43814873200306,0.06,0.268,1,"NIFK"
